559,"Granville Airport","Granville","France","GFR","LFRF",48.88309860229492,-1.564170002937317,45,1,"E","Europe/Paris","airport","OurAirports"
560,"Deauville-Saint-Gatien Airport","Deauville","France","DOL","LFRG",49.3652992249,0.154305994511,479,1,"E","Europe/Paris","airport","OurAirports"
561,"Lorient South Brittany (Bretagne Sud) Airport","Lorient","France","LRT","LFRH",47.76060104370117,-3.440000057220459,160,1,"E","Europe/Paris","airport","OurAirports"
562,"La Roche-sur-Yon Airport","La Roche-sur-yon","France","EDM","LFRI",46.701900482177734,-1.3786300420761108,299,1,"E","Europe/Paris","airport","OurAirports"
563,"Caen-Carpiquet Airport","Caen","France","CFR","LFRK",49.173301696777344,-0.44999998807907104,256,1,"E","Europe/Paris","airport","OurAirports"
564,"Le Mans-Arnage Airport","Le Mans","France","LME","LFRM",47.94860076904297,0.20166699588298798,194,1,"E","Europe/Paris","airport","OurAirports"
565,"Rennes-Saint-Jacques Airport","Rennes","France","RNS","LFRN",48.069499969499994,-1.73478996754,124,1,"E","Europe/Paris","airport","OurAirports"
566,"Lannion-Côte de Granit Airport","Lannion","France","LAI","LFRO",48.754398345947266,-3.4716598987579346,290,1,"E","Europe/Paris","airport","OurAirports"
567,"Quimper-Cornouaille Airport","Quimper","France","UIP","LFRQ",47.974998474121094,-4.167789936065674,297,1,"E","Europe/Paris","airport","OurAirports"
568,"Nantes Atlantique Airport","Nantes","France","NTE","LFRS",47.153198242200006,-1.61073005199,90,1,"E","Europe/Paris","airport","OurAirports"
569,"Saint-Brieuc-Armor Airport","St.-brieuc Armor","France","SBK","LFRT",48.5378,-2.85444,453,1,"E","Europe/Paris","airport","OurAirports"
570,"Morlaix-Ploujean Airport","Morlaix","France","MXN","LFRU",48.6031990051,-3.81577992439,272,1,"E","Europe/Paris","airport","OurAirports"
571,"Vannes-Meucon Airport","Vannes","France","VNE","LFRV",47.72330093383789,-2.718559980392456,446,1,"E","Europe/Paris","airport","OurAirports"
572,"Saint-Nazaire-Montoir Airport","St.-nazaire","France","SNR","LFRZ",47.3105556,-2.1566667,13,1,"E","Europe/Paris","airport","OurAirports"
573,"EuroAirport Basel-Mulhouse-Freiburg Airport","Mulhouse","France","BSL","LFSB",47.59,7.5291667,885,1,"E","Europe/Paris","airport","OurAirports"
574,"Dijon-Bourgogne Airport","Dijon","France","DIJ","LFSD",47.268901825,5.09000015259,726,1,"E","Europe/Paris","airport","OurAirports"
575,"Épinal-Mirecourt Airport","Epinal","France","EPL","LFSG",48.32500076293945,6.069980144500732,1084,1,"E","Europe/Paris","airport","OurAirports"
576,"Haguenau Airport","Haguenau","France",\N,"LFSH",48.7943000793,7.81760978699,491,1,"E","Europe/Paris","airport","OurAirports"
577,"Nancy-Essey Airport","Nancy","France","ENC","LFSN",48.692100524902344,6.230460166931152,751,1,"E","Europe/Paris","airport","OurAirports"
578,"Pontarlier Airport","Pontarlier","France",\N,"LFSP",46.90399932861328,6.3273701667785645,2683,1,"E","Europe/Paris","airport","OurAirports"
579,"Strasbourg Airport","Strasbourg","France","SXB","LFST",48.538299560546875,7.628230094909668,505,1,"E","Europe/Paris","airport","OurAirports"
580,"Cuers-Pierrefeu Airport","Cuers","France",\N,"LFTF",43.247798919677734,6.126699924468994,266,1,"E","Europe/Paris","airport","OurAirports"
581,"Toulon-Hyères Airport","Hyeres","France","TLN","LFTH",43.0973014832,6.14602994919,7,1,"E","Europe/Paris","airport","OurAirports"
582,"Nîmes-Arles-Camargue Airport","Nimes","France","FNI","LFTW",43.75740051269531,4.4163498878479,309,1,"E","Europe/Paris","airport","OurAirports"
583,"Damblain Airport","Damblain","France",\N,"LFYD",48.086299896240234,5.664060115814209,1280,1,"E","Europe/Paris","airport","OurAirports"
584,"Dimokritos Airport","Alexandroupolis","Greece","AXD","LGAL",40.855899810791016,25.956300735473633,24,2,"E","Europe/Athens","airport","OurAirports"
585,"Alexandria Airport","Alexandria","Greece",\N,"LGAX",40.651100158691406,22.48870086669922,27,2,"E","Europe/Athens","airport","OurAirports"
586,"Nea Anchialos Airport","Nea Anghialos","Greece","VOL","LGBL",39.219600677490234,22.794300079345703,83,2,"E","Europe/Athens","airport","OurAirports"
587,"Elefsis Airport","Elefsis","Greece",\N,"LGEL",38.06380081176758,23.555999755859375,143,2,"E","Europe/Athens","airport","OurAirports"
588,"Chios Island National Airport","Chios","Greece","JKH","LGHI",38.34320068359375,26.140600204467773,15,2,"E","Europe/Athens","airport","OurAirports"
589,"Ioannina Airport","Ioannina","Greece","IOA","LGIO",39.6963996887207,20.822500228881836,1558,2,"E","Europe/Athens","airport","OurAirports"
590,"Heraklion International Nikos Kazantzakis Airport","Heraklion","Greece","HER","LGIR",35.3396987915,25.180299758900002,115,2,"E","Europe/Athens","airport","OurAirports"
591,"Kastoria National Airport","Kastoria","Greece","KSO","LGKA",40.4463005066,21.2821998596,2167,2,"E","Europe/Athens","airport","OurAirports"
592,"Kithira Airport","Kithira","Greece","KIT","LGKC",36.2742996216,23.0170001984,1045,2,"E","Europe/Athens","airport","OurAirports"
593,"Kefallinia Airport","Keffallinia","Greece","EFL","LGKF",38.12009811401367,20.500499725341797,59,2,"E","Europe/Athens","airport","OurAirports"
594,"Kalamata Airport","Kalamata","Greece","KLX","LGKL",37.06829833984375,22.02549934387207,26,2,"E","Europe/Athens","airport","OurAirports"
595,"Amigdhaleon Airport","Kavala","Greece",\N,"LGKM",40.972801208496094,24.341400146484375,203,2,"E","Europe/Athens","airport","OurAirports"
596,"Kos Airport","Kos","Greece","KGS","LGKO",36.79330062866211,27.091699600219727,412,2,"E","Europe/Athens","airport","OurAirports"
597,"Karpathos Airport","Karpathos","Greece","AOK","LGKP",35.4213981628418,27.145999908447266,66,2,"E","Europe/Athens","airport","OurAirports"
598,"Ioannis Kapodistrias International Airport","Kerkyra/corfu","Greece","CFU","LGKR",39.601898193359375,19.911699295043945,6,2,"E","Europe/Athens","airport","OurAirports"
599,"Kasos Airport","Kasos","Greece","KSJ","LGKS",35.4213981628,26.909999847399998,35,2,"E","Europe/Athens","airport","OurAirports"
600,"Alexander the Great International Airport","Kavala","Greece","KVA","LGKV",40.913299560546875,24.619199752807617,18,2,"E","Europe/Athens","airport","OurAirports"
601,"Filippos Airport","Kozani","Greece","KZI","LGKZ",40.28609848022461,21.84079933166504,2059,2,"E","Europe/Athens","airport","OurAirports"
602,"Leros Airport","Leros","Greece","LRS","LGLE",37.184898376499994,26.8003005981,39,2,"E","Europe/Athens","airport","OurAirports"
603,"Limnos Airport","Limnos","Greece","LXS","LGLM",39.917098999,25.236299514799995,14,2,"E","Europe/Athens","airport","OurAirports"
604,"Larisa Airport","Larissa","Greece","LRA","LGLR",39.650253,22.4655,241,2,"E","Europe/Athens","airport","OurAirports"
605,"Megara Airport","Megara","Greece",\N,"LGMG",37.98109817504883,23.365400314331055,12,2,"E","Europe/Athens","airport","OurAirports"
606,"Mikonos Airport","Mykonos","Greece","JMK","LGMK",37.43510055541992,25.348100662231445,405,2,"E","Europe/Athens","airport","OurAirports"
607,"Mytilene International Airport","Mytilini","Greece","MJT","LGMT",39.0567016602,26.5983009338,60,2,"E","Europe/Athens","airport","OurAirports"
608,"Aktion National Airport","Preveza","Greece","PVK","LGPZ",38.925498962402344,20.765300750732422,11,2,"E","Europe/Athens","airport","OurAirports"
609,"Maritsa Airport","Rhodos","Greece",\N,"LGRD",36.38309860229492,28.10890007019043,204,2,"E","Europe/Athens","airport","OurAirports"
610,"Diagoras Airport","Rhodos","Greece","RHO","LGRP",36.405399322509766,28.086200714111328,17,2,"E","Europe/Athens","airport","OurAirports"
611,"Araxos Airport","Patras","Greece","GPA","LGRX",38.1511,21.4256,46,2,"E","Europe/Athens","airport","OurAirports"
612,"Chania International Airport","Chania","Greece","CHQ","LGSA",35.531700134277344,24.149700164794922,490,2,"E","Europe/Athens","airport","OurAirports"
613,"Skiathos Island National Airport","Skiathos","Greece","JSI","LGSK",39.177101135253906,23.503700256347656,54,2,"E","Europe/Athens","airport","OurAirports"
614,"Samos Airport","Samos","Greece","SMI","LGSM",37.689998626708984,26.911699295043945,19,2,"E","Europe/Athens","airport","OurAirports"
615,"Sparti Airport","Sparti","Greece",\N,"LGSP",36.973899841308594,22.52630043029785,500,2,"E","Europe/Athens","airport","OurAirports"
616,"Santorini Airport","Thira","Greece","JTR","LGSR",36.399200439453125,25.479299545288086,127,2,"E","Europe/Athens","airport","OurAirports"
617,"Sitia Airport","Sitia","Greece","JSH","LGST",35.21609878540039,26.101299285888672,376,2,"E","Europe/Athens","airport","OurAirports"
618,"Skiros Airport","Skiros","Greece","SKU","LGSY",38.9676017761,24.4871997833,44,2,"E","Europe/Athens","airport","OurAirports"
619,"Kasteli Airport","Kasteli","Greece",\N,"LGTL",35.19200134277344,25.32699966430664,1180,2,"E","Europe/Athens","airport","OurAirports"
620,"Tripolis Airport","Tripolis","Greece",\N,"LGTP",37.530601501464844,22.403600692749023,2113,2,"E","Europe/Athens","airport","OurAirports"
621,"Thessaloniki Macedonia International Airport","Thessaloniki","Greece","SKG","LGTS",40.51969909667969,22.97089958190918,22,2,"E","Europe/Athens","airport","OurAirports"
622,"Tatoi Airport","Dekelia","Greece",\N,"LGTT",38.1088981628418,23.78380012512207,785,2,"E","Europe/Athens","airport","OurAirports"
623,"Dionysios Solomos Airport","Zakynthos","Greece","ZTH","LGZA",37.75090026855469,20.884300231933594,15,2,"E","Europe/Athens","airport","OurAirports"
624,"Budapest Ferenc Liszt International Airport","Budapest","Hungary","BUD","LHBP",47.436901092499994,19.255599975599996,495,1,"E","Europe/Budapest","airport","OurAirports"
625,"Debrecen International Airport","Debrecen","Hungary","DEB","LHDC",47.48889923095703,21.615299224853516,359,1,"E","Europe/Budapest","airport","OurAirports"
626,"Kecskemét Airport","Kecskemet","Hungary",\N,"LHKE",46.91749954223633,19.74920082092285,376,1,"E","Europe/Budapest","airport","OurAirports"
627,"Nyíregyháza Airport","Nyirregyhaza","Hungary",\N,"LHNY",47.9838981628418,21.69230079650879,338,1,"E","Europe/Budapest","airport","OurAirports"
628,"�?csény Airport","Ocseny","Hungary",\N,"LHOY",46.30390167236328,18.76919937133789,295,1,"E","Europe/Budapest","airport","OurAirports"
629,"Szentkirályszabadja Airport","Azentkilyszabadja","Hungary",\N,"LHSA",47.07789993286133,17.968399047851562,919,1,"E","Europe/Budapest","airport","OurAirports"
630,"Szolnok Airport","Szolnok","Hungary",\N,"LHSN",47.122897,20.2355,322,1,"E","Europe/Budapest","airport","OurAirports"
631,"Crotone Airport","Crotone","Italy","CRV","LIBC",38.9972,17.0802,522,1,"E","Europe/Rome","airport","OurAirports"
632,"Bari Karol Wojtyła Airport","Bari","Italy","BRI","LIBD",41.138901,16.760599,177,1,"E","Europe/Rome","airport","OurAirports"
633,"Foggia \"Gino Lisa\" Airport","Foggia","Italy","FOG","LIBF",41.432899,15.535,265,1,"E","Europe/Rome","airport","OurAirports"
634,"Taranto-Grottaglie \"Marcello Arlotta\" Airport","Grottaglie","Italy","TAR","LIBG",40.517502,17.4032,215,1,"E","Europe/Rome","airport","OurAirports"
635,"Pescara International Airport","Pescara","Italy","PSR","LIBP",42.431702,14.1811,48,1,"E","Europe/Rome","airport","OurAirports"
636,"Brindisi – Salento Airport","Brindisi","Italy","BDS","LIBR",40.6576,17.947001,47,1,"E","Europe/Rome","airport","OurAirports"
637,"Lamezia Terme Airport","Lamezia","Italy","SUF","LICA",38.905399,16.2423,39,1,"E","Europe/Rome","airport","OurAirports"
638,"Catania-Fontanarossa Airport","Catania","Italy","CTA","LICC",37.466801,15.0664,39,1,"E","Europe/Rome","airport","OurAirports"
639,"Lampedusa Airport","Lampedusa","Italy","LMP","LICD",35.497898,12.6181,70,1,"E","Europe/Rome","airport","OurAirports"
640,"Pantelleria Airport","Pantelleria","Italy","PNL","LICG",36.816502,11.9689,628,1,"E","Europe/Rome","airport","OurAirports"
641,"Falcone–Borsellino Airport","Palermo","Italy","PMO","LICJ",38.175999,13.091,65,1,"E","Europe/Rome","airport","OurAirports"
642,"Palermo-Boccadifalco Airport","Palermo","Italy",\N,"LICP",38.110802,13.3133,345,1,"E","Europe/Rome","airport","OurAirports"
643,"Reggio Calabria Airport","Reggio Calabria","Italy","REG","LICR",38.071201,15.6516,96,1,"E","Europe/Rome","airport","OurAirports"
644,"Vincenzo Florio Airport Trapani-Birgi","Trapani","Italy","TPS","LICT",37.9114,12.488,25,1,"E","Europe/Rome","airport","OurAirports"
645,"Alghero-Fertilia Airport","Alghero","Italy","AHO","LIEA",40.632099,8.29077,87,1,"E","Europe/Rome","airport","OurAirports"
646,"Cagliari Elmas Airport","Cagliari","Italy","CAG","LIEE",39.251499,9.05428,13,1,"E","Europe/Rome","airport","OurAirports"
647,"Olbia Costa Smeralda Airport","Olbia","Italy","OLB","LIEO",40.898701,9.51763,37,1,"E","Europe/Rome","airport","OurAirports"
648,"Tortolì Airport","Tortoli","Italy","TTB","LIET",39.9188,9.68298,23,1,"E","Europe/Rome","airport","OurAirports"
649,"Torino-Aeritalia Airport","Turin","Italy",\N,"LIMA",45.086399,7.60337,943,1,"E","Europe/Rome","airport","OurAirports"
650,"Milano-Bresso Airport","Milano","Italy",\N,"LIMB",45.542198,9.20333,484,1,"E","Europe/Rome","airport","OurAirports"
651,"Malpensa International Airport","Milano","Italy","MXP","LIMC",45.6306,8.72811,768,1,"E","Europe/Rome","airport","OurAirports"
652,"Il Caravaggio International Airport","Bergamo","Italy","BGY","LIME",45.673901,9.70417,782,1,"E","Europe/Rome","airport","OurAirports"
653,"Turin Airport","Torino","Italy","TRN","LIMF",45.200802,7.64963,989,1,"E","Europe/Rome","airport","OurAirports"
654,"Villanova D'Albenga International Airport","Albenga","Italy","ALL","LIMG",44.050598,8.12743,148,1,"E","Europe/Rome","airport","OurAirports"
655,"Genoa Cristoforo Colombo Airport","Genoa","Italy","GOA","LIMJ",44.4133,8.8375,13,1,"E","Europe/Rome","airport","OurAirports"
656,"Milano Linate Airport","Milan","Italy","LIN","LIML",45.445099,9.27674,353,1,"E","Europe/Rome","airport","OurAirports"
657,"Parma Airport","Parma","Italy","PMF","LIMP",44.824501,10.2964,161,1,"E","Europe/Rome","airport","OurAirports"
658,"Cuneo International Airport","Cuneo","Italy","CUF","LIMZ",44.547001,7.62322,1267,1,"E","Europe/Rome","airport","OurAirports"
659,"Bolzano Airport","Bolzano","Italy","BZO","LIPB",46.460201,11.3264,789,1,"E","Europe/Rome","airport","OurAirports"
660,"Bologna Guglielmo Marconi Airport","Bologna","Italy","BLQ","LIPE",44.5354,11.2887,123,1,"E","Europe/Rome","airport","OurAirports"
661,"Treviso-Sant'Angelo Airport","Treviso","Italy","TSF","LIPH",45.648399,12.1944,59,1,"E","Europe/Rome","airport","OurAirports"
662,"Forlì Airport","Forli","Italy","FRL","LIPK",44.194801,12.0701,97,1,"E","Europe/Rome","airport","OurAirports"
663,"Verona-Boscomantico Airport","Verona","Italy",\N,"LIPN",45.472,10.9279,286,1,"E","Europe/Rome","airport","OurAirports"
664,"Brescia Airport","Brescia","Italy","VBS","LIPO",45.428902,10.3306,355,1,"E","Europe/Rome","airport","OurAirports"
665,"Trieste–Friuli Venezia Giulia Airport","Ronchi De Legionari","Italy","TRS","LIPQ",45.827499,13.4722,39,1,"E","Europe/Rome","airport","OurAirports"
666,"Federico Fellini International Airport","Rimini","Italy","RMI","LIPR",44.020302,12.6117,40,1,"E","Europe/Rome","airport","OurAirports"
667,"Vicenza Airport","Vicenza","Italy","VIC","LIPT",45.573399,11.5295,128,1,"E","Europe/Rome","airport","OurAirports"
668,"Padova Airport","Padova","Italy","QPA","LIPU",45.395802,11.8479,44,1,"E","Europe/Rome","airport","OurAirports"
669,"Verona Villafranca Airport","Villafranca","Italy","VRN","LIPX",45.395699,10.8885,239,1,"E","Europe/Rome","airport","OurAirports"
670,"Venice Marco Polo Airport","Venice","Italy","VCE","LIPZ",45.505299,12.3519,7,1,"E","Europe/Rome","airport","OurAirports"
671,"Siena-Ampugnano Airport","Siena","Italy","SAY","LIQS",43.256302,11.255,634,1,"E","Europe/Rome","airport","OurAirports"
672,"Ciampino–G. B. Pastine International Airport","Rome","Italy","CIA","LIRA",41.7994,12.5949,427,1,"E","Europe/Rome","airport","OurAirports"
673,"Leonardo da Vinci–Fiumicino Airport","Rome","Italy","FCO","LIRF",41.8002778,12.2388889,13,1,"E","Europe/Rome","airport","OurAirports"
674,"Marina Di Campo Airport","Marina Di Campo","Italy","EBA","LIRJ",42.7603,10.2394,31,1,"E","Europe/Rome","airport","OurAirports"
675,"Grazzanise Airport","Grazzanise","Italy",\N,"LIRM",41.060799,14.0819,29,1,"E","Europe/Rome","airport","OurAirports"
676,"Naples International Airport","Naples","Italy","NAP","LIRN",40.886002,14.2908,294,1,"E","Europe/Rome","airport","OurAirports"
677,"Pisa International Airport","Pisa","Italy","PSA","LIRP",43.683899,10.3927,6,1,"E","Europe/Rome","airport","OurAirports"
678,"Peretola Airport","Florence","Italy","FLR","LIRQ",43.810001,11.2051,142,1,"E","Europe/Rome","airport","OurAirports"
679,"Urbe Airport","Rome","Italy",\N,"LIRU",41.9519,12.4989,55,1,"E","Europe/Rome","airport","OurAirports"
680,"Viterbo Airport","Viterbo","Italy",\N,"LIRV",42.430199,12.0642,992,1,"E","Europe/Rome","airport","OurAirports"
681,"Perugia San Francesco d'Assisi – Umbria International Airport","Perugia","Italy","PEG","LIRZ",43.095901,12.5132,697,1,"E","Europe/Rome","airport","OurAirports"
682,"Cerklje Airport","Cerklje","Slovenia",\N,"LJCE",45.900001525879,15.530200004578,510,1,"E","Europe/Ljubljana","airport","OurAirports"
683,"Ljubljana Jože Pu�?nik Airport","Ljubljana","Slovenia","LJU","LJLJ",46.223701,14.4576,1273,1,"E","Europe/Ljubljana","airport","OurAirports"
684,"Maribor Airport","Maribor","Slovenia","MBX","LJMB",46.47990036010742,15.686100006103516,876,1,"E","Europe/Ljubljana","airport","OurAirports"
685,"Portoroz Airport","Portoroz","Slovenia","POW","LJPZ",45.4734001159668,13.614999771118164,7,1,"E","Europe/Ljubljana","airport","OurAirports"
686,"Slovenj Gradec Airport","Slovenj Gradec","Slovenia",\N,"LJSG",46.47200012207031,15.116999626159668,1645,1,"E","Europe/Ljubljana","airport","OurAirports"
687,"České Budějovice Airport","Ceske Budejovice","Czech Republic",\N,"LKCS",48.9463996887207,14.427499771118164,1417,1,"E","Europe/Prague","airport","OurAirports"
688,"Hradec Králové Airport","Hradec Kralove","Czech Republic",\N,"LKHK",50.253201,15.8452,791,1,"E","Europe/Prague","airport","OurAirports"
689,"Hořovice Airport","Horovice","Czech Republic",\N,"LKHV",49.84809875488281,13.893500328063965,1214,1,"E","Europe/Prague","airport","OurAirports"
690,"Kunovice Airport","Kunovice","Czech Republic",\N,"LKKU",49.02939987182617,17.439699172973633,581,1,"E","Europe/Prague","airport","OurAirports"
691,"Karlovy Vary International Airport","Karlovy Vary","Czech Republic","KLV","LKKV",50.202999114990234,12.914999961853027,1989,1,"E","Europe/Prague","airport","OurAirports"
692,"Plzeň-Líně Airport","Line","Czech Republic",\N,"LKLN",49.675201416016,13.274600028992,1188,1,"E","Europe/Prague","airport","OurAirports"
693,"Mnichovo Hradiště Airport","Mnichovo Hradiste","Czech Republic",\N,"LKMH",50.540199279785156,15.006600379943848,800,1,"E","Europe/Prague","airport","OurAirports"
694,"Ostrava Leos Janá�?ek Airport","Ostrava","Czech Republic","OSR","LKMT",49.6963005065918,18.111099243164062,844,1,"E","Europe/Prague","airport","OurAirports"
695,"Pardubice Airport","Pardubice","Czech Republic","PED","LKPD",50.01340103149414,15.73859977722168,741,1,"E","Europe/Prague","airport","OurAirports"
696,"Pribram Airport","Pribram","Czech Republic",\N,"LKPM",49.72010040283203,14.100600242614746,1529,1,"E","Europe/Prague","airport","OurAirports"
697,"Václav Havel Airport Prague","Prague","Czech Republic","PRG","LKPR",50.1008,14.26,1247,1,"E","Europe/Prague","airport","OurAirports"
698,"Brno-Tuřany Airport","Brno","Czech Republic","BRQ","LKTB",49.15129852294922,16.694400787353516,778,1,"E","Europe/Prague","airport","OurAirports"
699,"Vodochody Airport","Vodochody","Czech Republic",\N,"LKVO",50.216599,14.3958,919,1,"E","Europe/Prague","airport","OurAirports"
700,"Malta International Airport","Malta","Malta","MLA","LMML",35.857498,14.4775,300,1,"E","Europe/Malta","airport","OurAirports"
701,"Wiener Neustadt East Airport","Wiener Neustadt Ost","Austria",\N,"LOAN",47.843299865722656,16.260099411010742,896,1,"E","Europe/Vienna","airport","OurAirports"
702,"Wels Airport","Wels","Austria",\N,"LOLW",48.18330001831055,14.040900230407715,1043,1,"E","Europe/Vienna","airport","OurAirports"
703,"Graz Airport","Graz","Austria","GRZ","LOWG",46.9911003112793,15.439599990844727,1115,1,"E","Europe/Vienna","airport","OurAirports"
704,"Innsbruck Airport","Innsbruck","Austria","INN","LOWI",47.260201,11.344,1907,1,"E","Europe/Vienna","airport","OurAirports"
705,"Linz Hörsching Airport","Linz","Austria","LNZ","LOWL",48.2332,14.1875,980,1,"E","Europe/Vienna","airport","OurAirports"
706,"Salzburg Airport","Salzburg","Austria","SZG","LOWS",47.793300628699996,13.0043001175,1411,1,"E","Europe/Vienna","airport","OurAirports"
707,"Vienna International Airport","Vienna","Austria","VIE","LOWW",48.110298156738,16.569700241089,600,1,"E","Europe/Vienna","airport","OurAirports"
708,"Alverca Airport","Alverca","Portugal",\N,"LPAR",38.883301,-9.0301,11,0,"E","Europe/Lisbon","airport","OurAirports"
709,"Bragança Airport","Braganca","Portugal","BGC","LPBG",41.85779953,-6.70712995529,2241,0,"E","Europe/Lisbon","airport","OurAirports"
710,"Beja International Airport","Beja (madeira)","Portugal",\N,"LPBJ",38.0788993835,-7.93240022659,636,0,"E","Europe/Lisbon","airport","OurAirports"
711,"Coimbra Airport","Coimba","Portugal",\N,"LPCO",40.158758,-8.470815,587,0,"E","Europe/Lisbon","airport","OurAirports"
712,"Cascais Airport","Cascais","Portugal",\N,"LPCS",38.724998474121094,-9.355230331420898,325,0,"E","Europe/Lisbon","airport","OurAirports"
713,"Covilhã Airport","Covilha","Portugal",\N,"LPCV",40.264801,-7.47996,1572,0,"E","Europe/Lisbon","airport","OurAirports"
714,"Évora Airport","Evora","Portugal",\N,"LPEV",38.533501,-7.88964,807,0,"E","Europe/Lisbon","airport","OurAirports"
715,"Faro Airport","Faro","Portugal","FAO","LPFR",37.0144004822,-7.96590995789,24,0,"E","Europe/Lisbon","airport","OurAirports"
716,"Montijo Airport","Montijo","Portugal",\N,"LPMT",38.703899383499994,-9.035920143130001,46,0,"E","Europe/Lisbon","airport","OurAirports"
717,"Ovar Airport","Ovar","Portugal",\N,"LPOV",40.91590118408203,-8.645919799804688,56,0,"E","Europe/Lisbon","airport","OurAirports"
718,"Portimão Airport","Portimao","Portugal",\N,"LPPM",37.149299621582,-8.5839595794678,5,0,"E","Europe/Lisbon","airport","OurAirports"
719,"Francisco de Sá Carneiro Airport","Porto","Portugal","OPO","LPPR",41.2481002808,-8.68138980865,228,0,"E","Europe/Lisbon","airport","OurAirports"
720,"Porto Santo Airport","Porto Santo","Portugal","PXO","LPPS",33.0733985901,-16.3500003815,341,0,"E","Europe/Lisbon","airport","OurAirports"
721,"Lisbon Portela Airport","Lisbon","Portugal","LIS","LPPT",38.7812995911,-9.13591957092,374,0,"E","Europe/Lisbon","airport","OurAirports"
722,"Sintra Airport","Sintra","Portugal",\N,"LPST",38.83110046386719,-9.339550018310547,440,0,"E","Europe/Lisbon","airport","OurAirports"
723,"Vila Real Airport","Vila Real","Portugal","VRL","LPVR",41.27429962158203,-7.720469951629639,1805,0,"E","Europe/Lisbon","airport","OurAirports"
724,"Viseu Airport","Viseu","Portugal",\N,"LPVZ",40.72549819946289,-7.8889899253845215,2060,0,"E","Europe/Lisbon","airport","OurAirports"
725,"Mostar International Airport","Mostar","Bosnia and Herzegovina","OMO","LQMO",43.282901763916016,17.84589958190918,156,1,"E","Europe/Sarajevo","airport","OurAirports"
726,"Sarajevo International Airport","Sarajevo","Bosnia and Herzegovina","SJJ","LQSA",43.82460021972656,18.331499099731445,1708,1,"E","Europe/Sarajevo","airport","OurAirports"
727,"Arad International Airport","Arad","Romania","ARW","LRAR",46.17660140991211,21.261999130249023,352,2,"E","Europe/Bucharest","airport","OurAirports"
728,"Bacău Airport","Bacau","Romania","BCM","LRBC",46.52190017700195,26.91029930114746,607,2,"E","Europe/Bucharest","airport","OurAirports"
729,"Tautii Magheraus Airport","Baia Mare","Romania","BAY","LRBM",47.65840148925781,23.469999313354492,605,2,"E","Europe/Bucharest","airport","OurAirports"
730,"Băneasa International Airport","Bucharest","Romania","BBU","LRBS",44.50320053100586,26.102100372314453,297,2,"E","Europe/Bucharest","airport","OurAirports"
731,"Mihail Kogălniceanu International Airport","Constanta","Romania","CND","LRCK",44.36220169067383,28.488300323486328,353,2,"E","Europe/Bucharest","airport","OurAirports"
732,"Cluj-Napoca International Airport","Cluj-napoca","Romania","CLJ","LRCL",46.78519821166992,23.686199188232422,1036,2,"E","Europe/Bucharest","airport","OurAirports"
733,"Caransebeş Airport","Caransebes","Romania","CSB","LRCS",45.41999816894531,22.253299713134766,866,2,"E","Europe/Bucharest","airport","OurAirports"
734,"Craiova Airport","Craiova","Romania","CRA","LRCV",44.31809997558594,23.888599395751953,626,2,"E","Europe/Bucharest","airport","OurAirports"
735,"Iaşi Airport","Iasi","Romania","IAS","LRIA",47.17850112915039,27.6205997467041,397,2,"E","Europe/Bucharest","airport","OurAirports"
736,"Oradea International Airport","Oradea","Romania","OMR","LROD",47.025299072265625,21.90250015258789,465,2,"E","Europe/Bucharest","airport","OurAirports"
737,"Henri Coandă International Airport","Bucharest","Romania","OTP","LROP",44.5711111,26.085,314,2,"E","Europe/Bucharest","airport","OurAirports"
738,"Sibiu International Airport","Sibiu","Romania","SBZ","LRSB",45.78559875488281,24.091299057006836,1496,2,"E","Europe/Bucharest","airport","OurAirports"
739,"Satu Mare Airport","Satu Mare","Romania","SUJ","LRSM",47.70330047607422,22.885700225830078,405,2,"E","Europe/Bucharest","airport","OurAirports"
740,"Suceava Stefan cel Mare Airport","Suceava","Romania","SCV","LRSV",47.6875,26.35409927368164,1375,2,"E","Europe/Bucharest","airport","OurAirports"
741,"Tulcea Airport","Tulcea","Romania","TCE","LRTC",45.0625,28.71430015563965,200,2,"E","Europe/Bucharest","airport","OurAirports"
742,"Transilvania Târgu Mureş International Airport","Tirgu Mures","Romania","TGM","LRTM",46.46770095825195,24.412500381469727,963,2,"E","Europe/Bucharest","airport","OurAirports"
743,"Timişoara Traian Vuia Airport","Timisoara","Romania","TSR","LRTR",45.809898376464844,21.337900161743164,348,2,"E","Europe/Bucharest","airport","OurAirports"
744,"Les Eplatures Airport","Les Eplatures","Switzerland",\N,"LSGC",47.083900451699996,6.792840003970001,3368,1,"E","Europe/Zurich","airport","OurAirports"
745,"Geneva Cointrin International Airport","Geneva","Switzerland","GVA","LSGG",46.23809814453125,6.108950138092041,1411,1,"E","Europe/Paris","airport","OurAirports"
746,"Saanen Airport","Saanen","Switzerland",\N,"LSGK",46.4874992371,7.25083017349,3307,1,"E","Europe/Zurich","airport","OurAirports"
747,"Sion Airport","Sion","Switzerland","SIR","LSGS",46.219600677500004,7.326759815220001,1585,1,"E","Europe/Zurich","airport","OurAirports"
748,"Mollis Airport","Mollis","Switzerland",\N,"LSMF",47.07889938354492,9.06482982635498,1485,1,"E","Europe/Zurich","airport","OurAirports"
749,"Meiringen Airport","Meiringen","Switzerland",\N,"LSMM",46.74330139160156,8.109999656677246,1895,1,"E","Europe/Zurich","airport","OurAirports"
